Community,Distance centre,Distance shop
马当小区,1.966336612,0.30851369
香港广场,0.827600724,0.84427668
复兴苑,1.947761009,0.284636296
重庆公寓,1.792763606,0.369594362
健乐小区,2.019685101,0.352089861
淮海大厦,0.94685039,1.308744671
合肥路267-271号(单),1.85038233,0.182768239
连云大楼,0.814390952,0.933056664
科普大楼,3.653286508,3.556546947
淡水公寓,2.047459579,0.385689668
巴黎公寓,1.639027619,0.347890447
合肥路366弄,1.767994762,0.158531933
重建小区,2.167724382,0.55168748
复兴中路480弄,1.711453277,0.247816104
万宜坊,1.899587135,0.391883096
复兴中路474号,1.72632148,0.213495113
淡水路442弄,2.103008092,0.457799528
合肥路395-397号(单),1.975572219,0.431058703
经纬公寓,1.072078843,0.609573831
人民大楼,0.929868459,1.292735742
太阳都市花园一期,1.501642484,1.46333912
士林华苑,1.871001506,1.64255716
复地雅园,1.693488395,1.687102506
龙门邨,2.211960862,1.531843582
瑞福小区,1.998285024,1.063454052
露香园,1.024222039,1.348436493
佳成大厦(公寓),8.961565295,3.740009262
太阳都市花园二期,1.431630621,1.51556801
紫金苑,1.939653157,1.52966673
新地苑,1.775597563,1.671920025
蓬莱花苑,2.15599122,1.63163047
柳江街19号,1.920469677,1.456800354
佳日公寓,1.31439283,1.484355118
先棉祠街小区,2.164022523,1.566662983
东业大厦,2.342923183,1.799188873
东淮海公寓,1.01724844,1.186228029
中复小区,2.433852642,1.888454529
圣莲大厦,2.221421642,1.770369565
蓬莱路303弄,1.985788492,1.319032319
柳江街21,1.947545351,1.464094195
河南南路790弄,2.254442279,1.611869038
蓬莱路285弄,2.022821208,1.376204155
东新大厦,0.663741761,1.04741836
金陵大楼,1.45091536,0.966332242
复兴小区,1.834834861,1.760446237
五月花都荟豪庭,3.321101583,3.269072746
越秀苑,3.202546827,3.183456675
汉中小区,2.049401906,2.407031437
博苑公寓,3.250178669,3.181708739
三兴大楼,2.72137493,2.716608271
卓悦居,2.191530933,2.565618102
东方莱茵,2.322676871,2.843384128
中海万锦城(三期),2.521501302,2.533582244
展望大厦,3.132395581,3.201617758
紫兰苑,3.260429939,3.296431607
北方佳苑,2.626448961,2.58239282
凯成苑,2.334610568,2.410420171
联通国际大厦,3.01700918,3.43142542
安源小区,2.855840516,3.290295918
和泰花园,3.77969778,3.834450485
华盛大楼,2.149075753,2.393144674
协诚中心大厦,3.14180404,3.120054893
中海万锦城(一期),2.671980604,2.726040436
永兴路973弄,2.800866367,2.828058308
中兴财富国际公寓,2.76871874,2.65802712
紫祥小区,3.194645423,3.017187427
协和大厦,3.628982187,3.514115551
长安大厦,2.752546823,3.173891274
沪太家具大厦,3.884123614,3.956662108
芷江西路453弄,3.409566059,3.362372305
蕃瓜弄小区,2.247325807,2.416173077
苏家巷小区,3.445090646,3.363726359
恒丰路64弄,1.994651917,2.547922856
新鑫公寓,3.397837077,3.291127283
共和新路970弄,3.456196103,3.23392709
金峰大厦,1.94180254,2.471016804
锦福公寓,3.518694823,3.52642695
北美公寓,3.623886426,3.588503595
大统路1033弄,3.252805376,3.138855796
共和新路710弄,3.026854544,2.895379913
宝丰大厦,2.382640235,2.419896853
三兴小区,2.777751482,2.793748616
芷江西路270弄,3.257454144,3.114509945
长安路480弄,2.040050382,2.586800355
芷江西路285弄,3.322997082,3.19213583
兴新小区,2.778152725,2.702216239
芷江西路254号,3.258506507,3.0994759
中山家具大厦,3.883545555,3.949566977
中海万锦城(二期),2.506692817,2.596510981
都荟贤居,3.321005151,3.254367592
中海万锦城(四期),2.714605981,2.781399818
企业公馆,2.317682781,2.659719162
金甸大楼,3.679186279,3.608892104
中华新路640号,2.863131946,2.798946936
一天下大厦,2.092437405,2.620759545
恒丰古北家苑,1.990156351,2.587712836
毛家弄3号,3.704992473,3.683427886
卫茂大厦,3.055800123,2.949891863
达安花园,4.364168543,1.654540573
姚西小区,3.860424597,2.158146304
高荣小区,4.115786665,1.681282947
静安长华公寓,4.511955614,1.282177504
君悦静安,2.773544143,2.880929635
金家巷西弄,11.04057284,4.943033773
春江小区(静安),2.773544143,2.880929635
静安城,4.290745513,1.416234923
延平大厦,3.277227138,2.425376735
昌平路984弄,3.77465215,2.259432894
三鑫花苑,4.385973085,1.63343263
长宁路225弄,4.554487181,1.198335155
沪中新苑,3.643480391,2.072478338
家化绿苑,3.984381412,2.04807541
新平公寓(公寓),3.311082585,2.401427689
怡乐花园,4.109730394,1.907318162
延平路237弄,3.455042325,2.407683234
瀚林世家,3.528504772,2.283158967
静安艺阁,3.733471378,2.223781028
云和花园,3.206509286,2.494112619
宏安家园宏昌楼,3.941536241,2.075972257
三和花园,3.435273809,2.308415527
南长小区,4.467755633,1.262508819
静安均泰丽轩,4.055906571,1.970072364
南长苑,4.467755633,1.262508819
静安风华苑,4.562967785,1.159158477
联业公寓,4.015245022,1.820807868
新都城公寓,3.92138054,2.11428238
静安阳光名都,3.991295454,2.058897694
晋元里,3.640502854,2.41147438
万春小区,3.646185441,2.126981529
鸿力公寓,3.667758744,2.137693716
静安锦都,3.766082969,2.302777709
静安恬园,3.836629943,2.222613774
四和花园,3.321827992,2.36268356
新宏安家园,4.036128731,1.982463664
申达大厦,4.179547958,1.838056443
延平路481弄,3.758004396,2.289796914
鑫康苑,4.301034551,1.616671725
万航公寓,4.24175173,1.492025496
华纺小区,4.199083807,1.840565926
江苏路35弄,4.57645466,1.124625857
蓝朝部落,4.42431344,1.475164958
中行小区,3.960004551,1.786353821
安远路581-591号,3.684078803,2.435848621
静安四季公寓,3.707030505,2.391707824
京元苑,3.645245397,2.339539642
余姚路311号,3.634880937,2.435570018
万航渡路433弄,3.830166555,1.836539835
静安阳光华庭,3.757297758,2.235054906
静安丽舍,4.371132944,1.415179073
静鼎安邦府邸(公寓),4.150496718,1.863420761
益民公寓,3.456141945,2.39244092
长丰公寓,3.693018362,2.32364962
欣宏嘉园,3.962956274,1.888139094
慈爱公寓,3.539374364,2.182226189
余姚路493-519号(单),3.915926034,2.109437131
延平路200弄,3.388074043,2.434802868
金融街静安中心,4.310587108,1.521459948
锦安公寓,3.526351716,2.473256098
康定汽车公寓,4.02384427,1.909344068
昌平路988号,3.685274878,2.334866912
君子兰公寓,4.562570688,1.283219388
金家巷小区,11.04057284,4.943033773
康定路848弄,3.374922529,2.527341195
怡甸公寓,3.291428673,2.508760964
延平路482弄,3.727723748,2.326671339
延平路266弄,3.432039084,2.463286656
长宁路57-59号(单),4.555422672,1.391683599
延平路461弄,3.715602848,2.324453466
静安桂花园,4.15710005,1.582838365
新宏安大厦,4.199570289,1.82233572
康定路865号,3.354032613,2.518036799
静鼎安邦府邸(别墅),4.150496718,1.863420761
万航渡路713号,4.187891503,1.61424907
静安康寓,3.842883917,2.137856443
胶州路565弄,3.34202598,2.682307137
云华公寓,3.906837413,1.892357865
康定路991号,3.594497366,2.314133101
天合大厦,3.573123741,2.362798645
汇众康定小区,4.094364891,1.804573589
康定路881号,3.375911247,2.492772464
延平路260-290号,3.444348619,2.438786971
延平路345弄,3.581044271,2.425868872
延平路435弄,3.683353095,2.345492866
康定路841号乙,3.301429402,2.571568458
美森公馆,0.206880041,1.311532513
延长中路451弄,5.094259773,4.909855855
慧芝湖花园,5.871423151,5.447247425
歌林春天馨园,5.562809611,5.14194919
上海滩大宁城(公寓),3.929023396,3.838791691
和源祥邸珑庭,6.659074927,5.613123452
大宁路660弄,5.386280841,5.231055879
宝华现代城,5.916820422,5.588006741
上大东村,5.454597235,5.051886745
大宁龙盛雅苑,11.10099486,5.907372496
洛川中路901弄,4.562161034,4.510841578
普善新苑,3.879442389,3.838910269
八方小区,5.265708999,5.133451697
上工新村,5.402994501,5.105443091
宁和小区,5.257857331,5.075120386
枫景苑,4.033878596,3.884418093
柳营路1025弄,4.261984574,4.255881556
大宁新村,5.593253701,5.281266612
金纺小区,4.386230316,4.411567598
谈家桥路163弄,4.045837719,4.085598252
明园森林都市,6.803667281,5.987606858
新弘国际公寓,4.72380618,4.541201781
恒源大楼,5.519159103,5.105940741
中山北路805弄,3.827045018,3.673047345
新梅共和城,6.17113296,5.903304334
嘉茵苑,6.400192002,5.33235834
利丰苑,4.779881864,4.712590157
永乐苑,4.774592952,4.758886381
老沪太路238弄,4.729190542,4.591445938
绿色丽园,5.505441646,5.346524095
新世纪公寓,4.897377421,4.766786814
四方小区,5.552066517,5.25695115
崇文园,5.170804547,4.791194778
海珀星晖,5.132530288,4.710733559
大宁瑞仕花园,5.061287662,5.007777506
大宁金茂府,6.48929153,5.818388163
世纪花苑,6.160413741,4.836641302
宁泰馨苑,5.785643949,4.875946696
东方明珠大宁公寓,5.625370961,5.418433485
佳宁花园,6.011960227,4.953451764
宁祥公寓,4.985085786,4.867115173
老沪太路250弄,4.644897132,4.521752079
谈家桥路85弄,3.920260356,3.911544228
延铁小区,4.898508884,4.732952673
宁馨小区,5.612098323,5.325118824
望景苑,5.599061642,4.867483843
峥宸苑,5.051235314,4.635583787
共和新路2103弄,5.411439276,5.13792201
广延路52弄,4.999836867,4.715370291
静安慕舍,6.938396991,5.810219825
延长小区(闸北),4.69535787,4.467292488
广中西路818弄,6.147910875,5.09876438
新理想家园,4.446028167,4.236028398
惠龙公寓,4.22663986,4.018614348
悦公馆(永和东路),6.812115197,6.144158613
粤秀苑,6.592619551,5.41164135
绿苑(闸北),5.455265713,4.852642484
金荣公寓,5.534044258,5.423953045
锦佳苑,4.846995792,4.745019566
绿园小区,5.807902179,4.793448793
广茂苑,6.350069488,4.922563351
盛源家豪城,4.30959222,4.138944539
建银曙光小区,5.014951949,4.872673636
心族公寓,4.077929826,3.895517885
延长路265弄,4.967041849,4.698045072
洛川中路1100弄,4.512723354,4.470157844
延铁家园,5.045125767,4.957914624
童家浜小区,4.803507673,4.66129467
共和新路1280弄,3.944857658,3.739536532
柳营路629弄,4.170905536,3.944543082
沪太路651弄,4.265037691,4.282491529
久乐苑,4.844346162,4.804489171
谈家桥路80弄,4.05995212,4.034824829
悠和家园,4.569375038,4.442558578
共和新路2203弄,5.568045847,5.280315018
灵石路896弄,6.556611974,5.142847494
中山北路831弄,16.68808427,8.719170692
老沪太路208弄,4.67136352,4.504882436
芳沁苑,6.478845127,5.287613868
福泰公寓,4.220111133,4.044159179
广延路42弄,4.974437482,4.686985198
绿柳苑,6.457397439,4.961991705
锦沧公寓,4.696885806,4.608145645
星际公寓,4.693948295,4.542822895
共和新路2193号,5.540707409,5.269062195
平型关路615弄,5.214584514,4.812545452
洛川中路980号,4.514956449,4.459248023
欣武大厦,5.565152159,5.15547938
快乐家苑,5.02382423,4.862999222
旭阳苑,5.272852278,4.858338072
宝联小区,5.120884555,4.97158988
冠华大楼,3.98121069,3.760345101
广延路26弄,4.958966732,4.66882504
平广大楼,5.540172288,5.144557205
宜川小区,5.869705686,4.975280777
泛欧现代大厦,5.982248909,5.674924189
共和新路2169弄,5.505301868,5.224303753
长虹大厦,33.89874687,30.04022578
大宁揽翠艺墅,7.127441191,1.616729426
广中苑,6.38293542,5.470935241
英达大厦,3.731645139,3.615031322
和源中环企业广场,6.788210158,6.186053888
洛东苑,4.450221595,4.331466943
陕西北路721弄,2.484985768,3.145313785
达安锦园,3.325594537,2.832929909
静安枫景苑,2.763561922,3.02233227
静安新格公寓,2.538245535,3.270138998
南草坪花园(公寓),1.921960061,2.217698599
又一村(静安),2.773544143,2.880929635
静安晶华园,3.151445633,3.117203562
武定坊,2.538702248,3.176057184
静安豪景苑,2.767119596,3.136046825
华通大厦,2.845994922,3.224141617
安西小区,3.302091216,2.921674564
康定大厦,2.684152376,3.258179965
海防村,3.065456659,3.144832136
句容小区,2.763873783,3.358789141
永昌大厦,3.111073106,2.984537623
静安凤凰苑,3.282772766,2.749534981
向新新村,2.637514788,3.249798199
银华苑(静安),2.773544143,2.880929635
大闻丽都苑,2.909951169,3.263211097
达安大厦,2.234626189,2.937354616
天鼎花园,2.403743424,2.984426389
陕西北路729弄,2.482453655,3.159128244
静安河滨花园,2.268524946,2.801605149
东海园,2.976795838,3.130823062
梅山大楼,3.442912543,2.721739691
新丰小区,3.500398986,2.625392859
伯龙公寓,2.640886417,3.219879996
君御豪庭,2.943880665,3.115368286
达安河畔雅苑,2.813246024,3.342476248
宝城公寓,3.006848914,2.709615243
天香公寓,2.844373254,3.454703664
富容大厦,2.875106112,3.434948456
一品名人居,2.773384734,3.245227258
静安艺庭,3.022972244,3.134851892
丽致公寓,3.152973552,2.912383202
德安大厦,3.173036226,2.869558276
武定大楼,2.286320099,3.004033145
静安国际广场,2.659878998,3.108552637
昌平路427-439号(单),2.807506837,3.285004358
康海大楼,3.130072541,3.047406556
静安兴海城,2.890832297,3.233455365
胶州大厦,3.527026776,2.536340173
华通公寓,2.7415395,3.249539548
东安公寓,3.08386914,2.970827708
昌化路600弄,2.853595555,3.432586702
众乐小区,2.403154113,3.032037211
培兴小区,2.802122655,3.282309977
绿杨村,3.094781517,2.754522096
老教师公寓,25.88480259,20.40646694
胶州路524弄,3.271407771,2.705188158
良清公寓,2.717962725,3.383364932
陕西北路804号,2.593582564,3.312229069
陕西北路812号,2.61746845,3.343942238
江宁路906弄,2.880921634,3.423249452
武定路569号,2.513787984,3.110920051
福安大厦(静安),7.976047984,7.075436007
常德路948弄,3.183661749,2.848606832
曼克顿豪庭,56.55881534,51.95533334
武定路530号,2.488839644,3.118284963
海洪小区,2.700198755,3.339978341
胶州教师公寓,25.88480259,20.40646694
三乐新村,2.490858608,3.129259389
平安大厦,2.768286822,3.328785048
海防路205号,2.756452295,3.39304539
康定大楼(公寓),1872.433657,1866.419362
陕西北路643弄,2.399889365,3.033858376
康宁大楼,2.438019623,3.195344395
金昌大厦,3.096113081,2.971840868
康定路751弄,3.160028495,2.726181183
众立公寓,34.59119517,29.43783356
新闸路1730弄,3.006848914,2.709615243
贤居天下,2.821651181,3.308190857
九龙花苑,3.10323042,3.211206956
康定路389号,2.604910802,3.260960689
洪庆坊,2.759286799,3.404574324
康宁雅庭,2.502578488,3.243216322
常德路587弄,2.911918589,2.886051052
新闸路1340弄,2.399244422,2.973731042
常德路958弄,3.346717404,2.7489918
西康路828号,3.13145321,3.032713183
南草坪花园(别墅),12.46948347,7.211585351
博鸿大厦,2.365588565,3.122628803
泰府名邸,2.072377252,2.802904235
静安四季苑,1.446107815,2.072533803
静安紫苑,2.190713691,2.932787787
艾格美国际公寓,1.260159856,1.621279368
远中风华园(公寓),1.977797036,2.768094143
骏豪国际,2.023194609,2.421331806
中泰大厦(静安),2.773544143,2.880929635
新福康里(公寓),1.741593397,2.50038534
上海壹街区,1.060595524,1.885626223
京西大楼,1.997012666,2.496189477
中凯城市之光(静安),2.773544143,2.880929635
国际丽都城,1.588617315,2.414581634
云海苑,1.105586078,1.754994174
达安城,1.513473321,2.210694719
泰兴路355弄,1.815736129,2.549156493
沧州大楼,2.116877621,2.286086418
顺德苑,1.737937675,2.340964803
德义大楼,1.347170221,2.135600292
华业小区,2.056775793,2.239417444
光明小区,29.16668534,27.69112746
王家沙花苑,1.257129237,2.115143901
奉贤路193-195号(单),1.654182559,2.264739522
大德公寓,2.123608684,2.761661907
威海路888弄,2.088068243,2.142664721
南阳小区,2.396199197,2.662501984
海关二村,2.364707748,2.888953396
康乐大楼(静安),2.045735336,1.476659759
华商名邸,1.99596447,2.752575323
大华公寓(静安),1.526254184,2.204184968
振安广场,1.668890328,2.393770406
武泰公寓,1.957699718,2.682087897
经典茂名公寓,1.544123421,1.753140695
江宁大楼,1.985317629,2.453061458
升平小区,32.02557576,27.62638566
恒丰大楼(静安),2.773544143,2.880929635
香樟花园,3.434936456,2.085224641
和一大厦,2.162141051,2.932142238
亚成公寓,1.809789178,2.601239458
润康邨,0.935750356,1.715073934
九安广场,2.46782311,2.660698413
化工小区(静安),2.773544143,2.880929635
延安中路632弄,1.478053516,1.560495749
南京西路1147-1167号(单),1.922118039,2.259835362
石门二路60号,1.347457421,2.218222949
新闸路1213-1229号(单),2.170279123,2.802823414
